Test_Eligibility,Users_Visit_Site,Users_Visit_Homepage,Delivery_Eligible,Users_View_Banner,Users_Click_Banner,Users_redeemed,account_tenure,platform,age,income,Converted,Orders,Delivery_Orders,Non_Click_View
Control,1,1,0,0,0,0,85,App,67,75000,0,0,0,0
Control,1,1,1,0,0,0,8,App,62,75000,0,0,0,0
Test,1,1,0,0,0,0,172,Web,47,50000,0,0,0,0
Control,1,1,0,0,0,0,177,App,35,125000,0,0,0,0
Test,1,1,0,0,0,0,110,App,24,25000,0,0,0,0
Control,0,0,0,0,0,0,117,App,62,50000,0,3,5,0
Control,1,1,0,0,0,0,6,Web,25,50000,0,0,0,0
Control,1,1,0,0,0,0,107,Web,47,25000,0,0,0,0
Test,1,1,1,1,1,1,41,Web,55,75000,0,0,0,0
Test,0,0,0,0,0,0,157,App,24,75000,0,3,6,0
Control,1,1,0,0,0,0,171,Web,52,75000,0,0,0,0
Test,1,1,1,1,0,0,39,Web,23,50000,0,8,2,1
Control,1,1,1,0,0,0,127,Web,53,50000,1,0,0,0
Test,1,1,0,0,0,0,142,App,67,50000,0,3,4,0
Test,1,1,1,1,1,1,162,App,62,25000,0,0,0,0
Test,1,1,1,1,0,0,29,App,43,25000,1,4,3,1
Control,1,1,1,0,0,0,102,Web,54,75000,0,0,0,0
Control,0,0,0,0,0,0,9,Web,45,25000,0,0,0,0
Test,1,1,1,1,0,0,10,Web,55,25000,0,4,1,1
Test,1,1,1,1,0,1,115,Web,30,100000,0,0,0,1
Test,0,0,0,0,0,0,179,Web,24,100000,0,0,0,0
Test,1,1,0,0,0,0,179,Web,29,25000,0,0,0,0
Control,1,1,1,0,0,0,119,App,62,75000,0,8,6,0
Control,1,1,0,0,0,0,114,App,61,100000,0,0,0,0
Control,1,1,1,0,0,0,120,Web,23,75000,0,0,0,0
Control,1,1,1,0,0,0,39,Web,47,75000,0,0,0,0
Control,1,1,1,0,0,0,116,App,58,50000,0,0,0,0
Control,1,0,0,0,0,0,171,Web,38,100000,0,0,0,0
Control,1,1,1,0,0,0,125,App,50,100000,0,7,0,0
Control,1,1,1,0,0,0,57,App,18,25000,0,0,0,0
Test,1,1,0,0,0,0,159,Web,52,75000,0,0,0,0
Control,1,1,1,0,0,0,129,App,32,125000,1,0,0,0
Control,1,1,1,0,0,0,38,App,56,25000,0,3,4,0
Control,1,1,1,0,0,0,48,App,21,25000,0,0,0,0
Control,1,1,1,0,0,0,13,App,22,75000,0,0,0,0
Test,0,0,0,0,0,0,93,App,50,100000,0,0,0,0
Test,1,1,0,0,1,0,92,Web,33,75000,0,0,0,0
Control,1,1,1,0,0,0,28,Web,33,25000,0,0,0,0
Control,1,1,1,0,0,0,30,App,21,50000,0,0,0,0
Control,1,1,1,0,0,0,125,Web,46,100000,0,0,0,0
Test,0,0,0,0,0,0,17,Web,35,50000,0,0,0,0
Test,1,1,0,0,1,0,67,App,33,50000,0,3,2,0
Test,1,1,1,1,0,0,103,App,49,25000,0,0,0,1
Control,1,0,0,0,0,0,177,App,52,75000,0,0,0,0
Control,1,1,1,0,0,0,143,App,22,75000,0,0,0,0
Control,1,0,0,0,0,0,32,App,60,100000,0,0,0,0
Control,1,1,1,0,0,0,127,Web,34,50000,0,0,0,0
Control,1,1,1,0,0,0,35,App,58,125000,0,3,5,0
Test,0,0,0,0,1,0,175,Web,30,25000,0,0,0,0
Test,1,1,1,1,0,0,86,Web,21,100000,0,4,6,1
Control,1,1,1,0,0,0,165,App,62,75000,0,0,0,0
Test,1,1,1,1,1,0,84,Web,30,100000,0,0,0,0
Control,1,1,1,0,0,0,22,App,62,25000,0,0,0,0
Control,1,1,1,0,0,0,170,App,64,75000,1,0,0,0
Test,1,1,1,1,1,0,33,Web,48,75000,0,0,0,0
Test,0,0,0,0,0,0,155,Web,21,75000,0,0,0,0
Test,0,0,0,0,0,0,89,Web,54,75000,0,5,3,0
Control,1,1,1,0,0,0,150,Web,29,100000,0,0,0,0
Test,1,1,1,0,0,0,162,Web,67,50000,0,0,0,0
Test,0,0,0,0,0,0,148,Web,62,100000,0,0,0,0
Control,1,0,0,0,0,0,116,App,67,100000,0,0,0,0
Test,1,1,1,0,0,0,175,App,22,100000,0,0,0,0
Test,1,0,0,0,0,0,72,Web,44,50000,0,0,0,0
Test,1,1,0,0,1,0,45,Web,33,25000,1,0,0,0
Test,1,1,1,1,0,0,171,App,37,50000,0,0,0,1
Control,0,0,0,0,0,0,31,App,61,50000,0,0,0,0
Control,1,0,0,0,0,0,23,App,37,25000,0,0,0,0
Test,0,0,0,0,1,0,7,App,34,100000,0,0,0,0
Control,1,1,0,0,0,0,80,App,70,75000,0,0,0,0
Test,1,1,1,1,0,0,149,App,18,50000,0,0,0,1
Control,1,1,1,0,0,0,164,App,38,125000,0,0,0,0
Control,1,1,1,0,0,0,135,App,68,100000,0,0,0,0
Control,0,0,0,0,0,0,174,App,21,75000,0,0,0,0
Test,1,1,1,1,1,1,65,Web,23,100000,1,0,0,0
Test,1,1,1,1,1,0,3,App,41,100000,0,0,0,0
Control,1,1,0,0,0,0,14,Web,44,25000,0,0,0,0
Test,1,1,1,1,0,0,127,App,67,75000,0,0,0,1
Control,1,1,1,0,0,0,35,App,37,25000,0,0,0,0
Test,1,1,1,0,0,0,140,App,36,75000,1,0,0,0
Test,1,1,1,1,0,0,116,App,61,75000,0,0,0,1
Control,0,0,0,0,0,0,31,App,65,75000,0,0,0,0
Control,1,1,1,0,0,0,7,App,23,25000,0,0,0,0
Control,1,1,1,0,0,0,12,Web,28,50000,0,0,0,0
Test,1,1,1,1,0,0,144,App,58,50000,0,6,4,1
Test,1,1,1,1,0,0,117,App,34,25000,0,0,0,1
Control,0,0,0,0,0,0,167,App,20,25000,0,5,2,0
Control,0,0,0,0,0,0,170,App,18,25000,0,0,0,0
Control,1,1,0,0,0,0,87,App,64,25000,0,0,0,0
Control,0,0,0,0,0,0,48,Web,69,50000,0,3,1,0
Test,1,1,1,1,0,0,73,App,47,50000,0,0,0,1
Control,1,0,0,0,0,0,157,App,61,100000,0,0,0,0
Control,1,1,1,0,0,0,175,Web,18,25000,0,0,0,0
Control,1,1,0,0,0,0,116,App,21,75000,1,0,0,0
Test,0,0,0,0,0,0,114,App,68,25000,0,0,0,0
Control,0,0,0,0,0,0,83,App,28,25000,0,0,0,0
Control,1,1,0,0,0,0,154,Web,20,100000,0,0,0,0
Control,1,1,1,0,0,0,147,Web,20,25000,0,0,0,0
Test,0,0,0,0,0,0,91,App,56,75000,0,0,0,0
Test,0,0,0,0,1,0,49,App,30,25000,0,0,0,0
Control,1,0,0,0,0,0,176,Web,34,100000,0,0,0,0
Control,1,1,1,0,0,0,129,App,28,25000,0,0,0,0
Test,0,0,0,0,0,0,108,App,42,100000,0,0,0,0
Test,1,1,1,1,1,1,98,App,42,75000,0,0,0,0
Control,0,0,0,0,0,0,10,App,57,25000,0,0,0,0
Control,1,1,1,0,0,0,108,App,20,75000,0,0,0,0
Test,0,0,0,0,0,0,144,App,43,75000,0,0,0,0
Test,1,0,0,0,1,0,39,Web,43,50000,0,0,0,0
Control,0,0,0,0,0,0,71,Web,51,75000,0,0,0,0
Test,1,1,1,1,0,0,99,App,53,75000,0,0,0,1
Test,0,0,0,0,1,0,36,App,42,100000,0,0,0,0
Control,1,1,1,0,0,0,16,Web,47,50000,0,0,0,0
Test,1,1,1,1,0,0,171,App,53,100000,0,0,0,1
Test,0,0,0,0,1,0,144,Web,19,50000,0,0,0,0
Test,1,1,1,1,0,0,17,Web,31,50000,0,0,0,1
Control,0,0,0,0,0,0,148,App,29,50000,0,0,0,0
Test,1,1,1,1,1,0,92,App,43,25000,0,0,0,0
Test,1,1,1,1,0,0,30,Web,42,50000,0,0,0,1
Test,1,1,1,1,0,0,54,App,63,75000,0,4,6,1
Test,0,0,0,0,0,0,113,Web,61,75000,0,0,0,0
Control,1,1,1,0,0,0,178,Web,32,25000,0,0,0,0
Control,1,1,1,0,0,0,23,Web,56,50000,0,0,0,0
Control,1,1,1,0,0,0,117,Web,61,50000,0,0,0,0
Test,1,1,1,1,0,0,98,App,64,50000,0,0,0,1
Test,0,0,0,0,0,0,107,App,34,50000,0,0,0,0
Test,1,1,1,1,1,0,74,Web,27,50000,0,0,0,0
Test,1,1,0,0,0,0,170,Web,48,75000,0,0,0,0
Test,0,0,0,0,1,0,14,App,26,50000,1,0,0,0
Test,1,1,1,1,1,0,172,App,68,25000,0,0,0,0
Control,1,1,1,0,0,0,48,App,63,75000,0,0,0,0
Control,1,1,0,0,0,0,70,Web,67,50000,0,0,0,0
Control,0,0,0,0,0,0,56,Web,52,75000,0,0,0,0
Test,1,1,1,1,0,0,140,Web,56,50000,0,0,0,1
Control,0,0,0,0,0,0,51,Web,48,50000,0,0,0,0
Test,0,0,0,0,1,0,11,Web,70,125000,0,0,0,0
Test,0,0,0,0,0,0,9,App,70,100000,0,3,6,0
Test,1,1,1,1,1,0,93,Web,32,50000,0,5,2,0
Test,1,1,0,0,0,0,147,App,67,75000,0,0,0,0
Test,1,1,1,1,0,0,24,App,64,50000,0,3,4,1
Test,1,1,0,0,0,0,165,Web,34,25000,0,0,0,0
Test,1,1,1,1,0,0,6,App,32,75000,0,0,0,1
Control,1,1,1,0,0,0,24,App,20,25000,0,0,0,0
Test,1,1,1,0,0,0,34,App,55,75000,0,0,0,0
Test,1,1,1,0,0,0,3,Web,23,25000,0,0,0,0
Test,1,0,0,0,0,0,143,App,68,25000,0,0,0,0
Test,1,1,0,0,0,0,133,App,30,50000,0,0,0,0
Control,1,1,0,0,0,0,20,App,56,100000,0,0,0,0
Test,1,1,1,0,0,0,70,Web,58,75000,0,0,0,0
Control,1,1,1,0,0,0,26,App,67,75000,0,0,0,0
Control,0,0,0,0,0,0,144,App,47,25000,0,3,2,0
Control,1,1,1,0,0,0,57,App,60,25000,0,0,0,0
Test,1,1,0,0,0,0,45,Web,38,125000,0,0,0,0
Test,1,1,1,0,0,0,128,Web,69,75000,0,0,0,0
Control,1,1,1,0,0,0,20,App,30,25000,0,0,0,0
Control,1,1,1,0,0,0,169,App,38,75000,0,0,0,0
Control,1,1,0,0,0,0,43,Web,23,25000,0,0,0,0
Control,1,1,0,0,0,0,140,Web,55,75000,0,0,0,0
Control,1,1,1,0,0,0,42,Web,32,75000,1,0,0,0
Test,1,0,0,0,1,0,170,App,35,25000,0,0,0,0
Control,1,1,1,0,0,0,106,Web,64,25000,0,0,0,0
Control,1,1,1,0,0,0,33,App,41,75000,0,0,0,0
Control,1,1,0,0,0,0,168,Web,28,50000,0,0,0,0
Control,1,1,0,0,0,0,78,Web,52,25000,0,0,0,0
Control,0,0,0,0,0,0,28,Web,43,75000,0,0,0,0
Control,1,1,1,0,0,0,66,App,70,50000,0,0,0,0
Test,1,1,1,1,0,0,5,Web,41,75000,0,0,0,1
Test,1,1,0,0,0,0,68,App,62,75000,0,0,0,0
Control,1,1,1,0,0,0,86,Web,66,75000,0,0,0,0
Control,0,0,0,0,0,0,108,Web,34,100000,0,0,0,0
Control,1,1,1,0,0,0,42,App,22,100000,0,0,0,0
Test,1,1,1,1,0,0,37,App,46,50000,0,0,0,1
Test,1,1,1,1,0,0,154,App,24,25000,0,0,0,1
Test,1,1,1,0,0,0,143,App,31,50000,0,0,0,0
Test,1,1,1,1,0,0,149,Web,32,25000,0,5,4,1
Test,1,1,1,1,0,0,5,App,63,50000,0,0,0,1
Test,1,1,0,0,1,0,10,App,51,50000,0,0,0,0
Test,1,1,0,0,0,0,169,Web,70,75000,0,0,0,0
Control,1,1,1,0,0,0,173,App,61,25000,0,0,0,0
Control,1,1,1,0,0,0,141,Web,53,75000,0,0,0,0
Test,1,1,1,1,0,0,27,Web,68,50000,0,0,0,1
Test,1,0,0,0,0,0,166,Web,37,25000,0,0,0,0
Control,1,1,1,0,0,0,150,Web,59,75000,1,0,0,0
Control,1,1,1,0,0,0,179,App,27,25000,0,0,0,0
Test,1,1,0,0,0,0,150,App,65,75000,1,0,0,0
Test,1,1,1,0,0,0,6,App,52,75000,0,0,0,0
Test,0,0,0,0,0,0,21,App,21,25000,1,0,0,0
Test,1,1,1,1,1,0,25,App,62,50000,0,0,0,0
Test,1,1,1,1,1,0,1,App,69,50000,0,0,0,0
Test,1,1,1,1,0,0,168,Web,65,50000,0,0,0,1
Control,1,1,1,0,0,0,176,App,32,100000,0,0,0,0
Test,1,1,1,1,0,0,4,App,36,75000,0,0,0,1
Control,1,0,0,0,0,0,111,Web,26,25000,0,0,0,0
Test,1,1,1,0,1,0,70,App,35,50000,0,0,0,0
Control,1,1,1,0,0,0,101,Web,40,50000,0,0,0,0
Control,0,0,0,0,0,0,175,Web,57,50000,0,0,0,0
Control,1,1,0,0,0,0,60,App,36,75000,0,0,0,0
Test,1,1,1,1,0,0,25,Web,25,75000,0,0,0,1
Test,0,0,0,0,0,0,135,App,61,75000,0,0,0,0
Test,1,1,1,1,0,0,55,App,57,50000,0,0,0,1
Control,1,1,0,0,0,0,85,App,22,75000,0,0,0,0
Test,1,1,0,0,1,0,59,Web,70,100000,0,0,0,0
Control,1,1,0,0,0,0,95,Web,28,75000,0,0,0,0
Test,1,1,1,1,1,0,142,App,42,50000,1,0,0,0
Test,1,1,1,1,0,0,21,App,22,50000,0,0,0,1
Control,1,1,1,0,0,0,102,App,51,100000,0,0,0,0
Test,1,1,0,0,1,0,108,App,69,25000,0,0,0,0
Test,1,1,1,1,0,1,17,Web,47,50000,0,0,0,1
Control,1,1,1,0,0,0,72,App,23,125000,0,0,0,0
Control,1,1,1,0,0,0,114,App,28,50000,0,3,3,0
Test,1,1,1,1,1,1,132,App,45,125000,0,0,0,0
Test,1,1,1,0,0,0,29,Web,45,50000,0,0,0,0
Control,1,1,1,0,0,0,131,App,32,25000,0,9,4,0
Control,1,1,1,0,0,0,8,App,60,75000,0,6,4,0
Test,1,1,0,0,0,0,176,Web,53,75000,0,0,0,0
Control,0,0,0,0,0,0,146,App,39,100000,0,0,0,0
Control,1,1,0,0,0,0,108,App,65,100000,0,0,0,0
Test,1,0,0,0,0,0,98,Web,52,25000,0,0,0,0
Test,1,1,1,0,0,0,104,App,56,100000,0,0,0,0
Control,1,1,0,0,0,0,16,Web,22,75000,0,0,0,0
Test,1,0,0,0,1,0,90,Web,26,50000,0,0,0,0
Test,1,1,1,1,1,0,145,Web,60,100000,0,0,0,0
Test,1,1,0,0,0,0,156,Web,60,25000,0,0,0,0
Test,1,1,1,0,1,0,42,App,42,75000,0,0,0,0
Test,1,1,1,1,0,0,77,Web,48,100000,0,0,0,1
Control,1,0,0,0,0,0,0,Web,48,25000,0,0,0,0
Control,1,1,1,0,0,0,119,App,58,100000,0,0,0,0
Test,1,1,1,1,0,0,177,App,49,50000,0,0,0,1
Test,1,1,1,1,0,0,78,App,43,50000,0,0,0,1
Control,0,0,0,0,0,0,143,Web,48,75000,1,6,2,0
Control,1,0,0,0,0,0,169,App,39,50000,0,0,0,0
Control,0,0,0,0,0,0,24,App,57,25000,0,0,0,0
Control,1,0,0,0,0,0,21,App,21,75000,0,0,0,0
Control,1,1,1,0,0,0,57,App,58,75000,0,0,0,0
Test,1,1,1,1,0,0,35,App,36,50000,0,0,0,1
Test,1,1,1,1,1,0,67,Web,57,100000,0,0,0,0
Test,1,1,1,1,1,0,65,App,30,75000,0,0,0,0
Test,1,1,1,1,1,0,111,App,34,100000,0,0,0,0
Control,1,1,1,0,0,0,9,App,44,100000,0,0,0,0
Control,0,0,0,0,0,0,1,Web,23,75000,0,0,0,0
Control,1,1,1,0,0,0,43,App,69,75000,0,0,0,0
Test,1,0,0,0,1,0,108,App,52,25000,0,5,1,0
Control,0,0,0,0,0,0,88,App,39,75000,0,0,0,0
Test,1,0,0,0,0,0,78,App,21,75000,0,0,0,0
Control,1,1,1,0,0,0,118,Web,47,100000,0,0,0,0
Test,0,0,0,0,0,0,85,Web,40,50000,0,3,2,0
Test,1,1,1,0,0,0,52,Web,58,50000,0,0,0,0
Control,1,1,0,0,0,0,19,Web,50,75000,0,0,0,0
Control,1,1,0,0,0,0,9,Web,31,50000,0,0,0,0
Control,1,1,1,0,0,0,12,Web,33,75000,0,0,0,0
Test,1,1,1,1,0,0,84,App,39,50000,0,0,0,1
Control,0,0,0,0,0,0,21,App,40,75000,0,0,0,0
Control,0,0,0,0,0,0,91,Web,48,25000,0,0,0,0
Control,1,1,1,0,0,0,7,App,60,50000,0,0,0,0
Control,1,1,1,0,0,0,113,App,44,100000,0,0,0,0
Control,1,1,1,0,0,0,111,Web,64,75000,0,2,4,0
Test,1,1,1,1,0,0,2,Web,58,50000,0,0,0,1
Test,1,1,1,0,0,0,75,Web,61,75000,0,0,0,0
Control,1,1,0,0,0,0,114,Web,40,100000,0,2,3,0
Control,1,1,1,0,0,0,110,Web,27,75000,0,0,0,0
Test,0,0,0,0,0,0,97,App,20,75000,0,0,0,0
Test,1,1,1,1,1,0,160,Web,47,50000,0,0,0,0
Control,1,1,1,0,0,0,154,Web,39,50000,0,0,0,0
Test,0,0,0,0,1,0,34,App,46,50000,0,3,2,0
Test,1,1,0,0,0,0,49,Web,57,100000,0,0,0,0
Control,1,1,1,0,0,0,117,Web,56,75000,0,0,0,0
Test,1,1,1,1,0,0,91,App,63,75000,0,0,0,1
Test,1,1,0,0,0,0,68,Web,49,75000,0,4,5,0
Test,0,0,0,0,0,0,121,App,42,100000,0,0,0,0
Test,1,1,1,1,0,0,115,Web,54,25000,0,0,0,1
Test,1,1,1,0,0,0,127,App,45,50000,0,0,0,0
Control,1,0,0,0,0,0,159,Web,39,75000,0,0,0,0
Control,1,1,1,0,0,0,31,App,30,100000,1,0,0,0
Test,1,1,1,0,0,0,90,Web,41,25000,0,7,3,0
Test,1,1,1,1,0,0,7,Web,55,75000,0,0,0,1
Control,1,1,1,0,0,0,6,Web,61,75000,0,0,0,0
Test,1,1,1,0,0,0,140,Web,66,75000,0,0,0,0
Control,0,0,0,0,0,0,166,Web,23,50000,0,0,0,0
Test,1,1,1,0,0,0,36,Web,18,50000,0,0,0,0
Control,1,1,1,0,0,0,177,Web,33,75000,0,0,0,0
Control,0,0,0,0,0,0,56,App,47,75000,0,0,0,0
Control,1,1,1,0,0,0,146,App,39,25000,0,8,2,0
Test,1,1,1,0,0,0,131,App,52,25000,0,0,0,0
Control,1,0,0,0,0,0,1,App,49,50000,0,8,2,0
Test,0,0,0,0,0,0,52,Web,27,25000,0,0,0,0
Control,1,1,0,0,0,0,100,Web,49,25000,0,0,0,0
Test,1,1,1,1,0,0,124,App,31,50000,0,0,0,1
Test,1,1,1,0,1,0,136,Web,28,25000,0,0,0,0
Control,1,1,1,0,0,0,46,Web,41,25000,0,0,0,0
Test,1,1,0,0,1,0,40,Web,61,125000,0,0,0,0
Test,1,1,1,1,0,0,29,App,33,50000,0,0,0,1
Test,0,0,0,0,0,0,118,App,37,25000,0,0,0,0
Test,1,1,0,0,0,0,86,Web,18,100000,0,0,0,0
Control,0,0,0,0,0,0,93,Web,35,75000,0,0,0,0
Test,1,1,1,1,0,0,84,App,33,50000,0,0,0,1
Control,0,0,0,0,0,0,63,Web,30,100000,0,0,0,0
Control,1,1,1,0,0,0,123,App,36,50000,0,0,0,0
Test,0,0,0,0,0,0,44,Web,67,100000,0,0,0,0
Test,1,0,0,0,0,0,120,Web,30,50000,0,0,0,0
Test,1,1,1,0,1,0,112,Web,49,25000,0,0,0,0
Control,0,0,0,0,0,0,167,Web,65,25000,1,0,0,0
Control,1,1,1,0,0,0,120,Web,63,75000,0,6,1,0
Test,1,1,1,1,0,0,69,App,69,100000,0,0,0,1
Test,1,1,1,1,0,1,40,Web,68,50000,0,0,0,1
Control,1,1,1,0,0,0,20,App,45,75000,0,0,0,0
Control,1,1,0,0,0,0,75,App,63,100000,0,0,0,0
Control,1,1,0,0,0,0,78,Web,55,100000,1,0,0,0
Control,1,1,0,0,0,0,9,Web,47,50000,0,0,0,0
Control,0,0,0,0,0,0,68,Web,62,25000,1,0,0,0
Control,0,0,0,0,0,0,147,App,70,25000,0,0,0,0
Control,1,1,1,0,0,0,115,Web,29,50000,0,0,0,0
Control,0,0,0,0,0,0,63,App,22,50000,0,0,0,0
Control,1,1,1,0,0,0,77,Web,20,75000,0,0,0,0
Test,1,1,1,1,0,0,157,Web,27,25000,1,0,0,1
Test,1,1,1,1,1,0,145,Web,64,25000,0,8,4,0
Control,1,1,1,0,0,0,179,Web,18,50000,0,0,0,0
Test,1,1,1,1,1,0,105,App,54,75000,0,4,6,0
Control,0,0,0,0,0,0,128,Web,23,25000,1,0,0,0
Control,1,1,0,0,0,0,102,App,20,75000,1,0,0,0
Test,0,0,0,0,0,0,175,App,21,25000,0,0,0,0
Test,1,1,1,0,0,0,111,App,25,75000,0,0,0,0
Test,1,1,1,1,0,0,51,App,31,50000,0,0,0,1
Test,1,1,1,1,0,0,143,App,18,50000,0,0,0,1
Control,1,1,0,0,0,0,152,App,44,100000,0,7,4,0
Test,0,0,0,0,0,0,125,Web,23,75000,0,0,0,0
Control,1,1,1,0,0,0,46,App,18,75000,0,0,0,0
Test,1,1,0,0,0,0,85,Web,21,100000,0,0,0,0
Control,1,1,1,0,0,0,116,App,58,50000,0,0,0,0
Test,1,0,0,0,1,0,6,Web,35,25000,0,0,0,0
Control,0,0,0,0,0,0,43,App,34,25000,0,0,0,0
Test,1,1,1,1,0,1,67,Web,61,50000,0,0,0,1
Test,1,1,0,0,0,0,157,App,47,75000,0,0,0,0
Control,0,0,0,0,0,0,127,App,66,50000,0,0,0,0
Control,1,1,1,0,0,0,114,Web,60,25000,0,0,0,0
Test,1,1,0,0,0,0,139,App,59,75000,0,7,6,0
Test,0,0,0,0,0,0,63,App,39,75000,0,7,4,0
Control,0,0,0,0,0,0,45,Web,23,100000,0,0,0,0
Control,1,1,1,0,0,0,128,App,56,25000,0,5,3,0
Test,1,1,1,0,0,0,109,Web,49,50000,0,0,0,0
Test,1,1,0,0,0,0,81,App,27,75000,0,0,0,0
Test,1,1,1,1,1,0,144,App,41,75000,0,0,0,0
Test,0,0,0,0,0,0,129,App,48,50000,0,0,0,0
Test,1,1,1,0,1,0,100,App,43,50000,0,6,5,0
Test,1,1,1,1,0,0,173,Web,18,50000,0,0,0,1
Test,0,0,0,0,0,0,159,Web,23,100000,0,0,0,0
Test,1,1,0,0,1,0,72,App,66,50000,0,0,0,0
Test,1,1,1,1,0,0,169,Web,28,25000,0,6,3,1
Test,1,1,1,0,1,0,75,Web,27,25000,0,0,0,0
Test,0,0,0,0,0,0,13,Web,24,25000,0,0,0,0
Test,0,0,0,0,1,0,85,Web,61,25000,0,0,0,0
Test,0,0,0,0,0,0,114,Web,34,75000,0,0,0,0
Test,1,1,0,0,1,0,64,App,47,50000,0,0,0,0
Control,1,1,1,0,0,0,168,App,23,100000,0,0,0,0
Test,1,0,0,0,0,0,122,Web,38,75000,0,5,1,0
Control,1,1,1,0,0,0,29,Web,23,25000,0,0,0,0
Test,1,0,0,0,1,0,128,Web,29,75000,0,0,0,0
Test,1,1,1,0,0,0,179,App,33,50000,0,0,0,0
Control,1,1,1,0,0,0,15,Web,24,125000,0,6,4,0
Test,1,1,1,1,0,0,47,Web,60,25000,0,0,0,1
Test,1,1,1,1,0,0,39,App,44,100000,0,0,0,1
Test,1,1,0,0,0,0,59,Web,57,100000,0,0,0,0
Test,0,0,0,0,0,0,159,Web,30,25000,1,0,0,0
Test,1,1,1,1,1,0,26,App,54,50000,0,0,0,0
Control,1,1,0,0,0,0,12,App,31,50000,0,0,0,0
Test,1,1,1,1,1,0,89,App,55,75000,0,0,0,0
Control,1,1,1,0,0,0,45,Web,45,100000,0,0,0,0
Test,0,0,0,0,1,0,91,App,25,75000,0,0,0,0
Test,1,0,0,0,0,0,20,Web,65,100000,0,0,0,0
Control,1,1,1,0,0,0,30,App,33,25000,0,0,0,0
Test,1,1,0,0,1,0,12,Web,69,125000,0,0,0,0
Control,1,1,1,0,0,0,82,App,29,75000,0,0,0,0
Test,1,1,1,1,0,0,130,App,57,25000,0,0,0,1
Test,1,1,1,1,0,0,45,Web,43,50000,0,0,0,1
Test,0,0,0,0,1,0,128,Web,55,50000,0,0,0,0
Test,1,1,1,0,0,0,75,App,22,125000,0,0,0,0
Control,0,0,0,0,0,0,159,Web,52,100000,0,9,4,0
Test,1,1,1,1,0,0,53,Web,66,100000,0,0,0,1
Test,1,0,0,0,1,0,35,App,51,100000,0,0,0,0
Test,1,1,1,1,0,0,101,App,26,50000,0,0,0,1
Test,1,1,1,0,0,0,40,Web,36,50000,0,0,0,0
Control,1,1,1,0,0,0,71,App,70,25000,0,9,3,0
Test,1,0,0,0,0,0,24,App,61,75000,0,0,0,0
Control,1,1,1,0,0,0,130,App,51,25000,0,4,8,0
Test,0,0,0,0,0,0,5,App,66,75000,0,0,0,0
Test,1,1,1,1,0,0,61,Web,62,50000,0,0,0,1
Control,1,1,0,0,0,0,24,Web,45,75000,0,0,0,0
Control,1,1,1,0,0,0,50,App,19,25000,0,0,0,0
Control,1,1,0,0,0,0,4,App,43,50000,0,0,0,0
Control,0,0,0,0,0,0,161,Web,54,75000,0,6,2,0
Test,1,1,1,1,0,0,115,Web,55,50000,0,5,3,1
Test,0,0,0,0,0,0,43,App,20,100000,0,0,0,0
Control,1,1,1,0,0,0,111,App,60,75000,0,0,0,0
Test,1,1,1,1,0,0,132,Web,61,50000,0,4,5,1
Control,1,1,1,0,0,0,28,Web,62,25000,0,0,0,0
Control,1,1,1,0,0,0,168,Web,70,25000,0,0,0,0
Control,1,1,1,0,0,0,50,Web,47,50000,0,0,0,0
Control,1,1,1,0,0,0,160,Web,20,75000,0,1,3,0
Control,1,1,1,0,0,0,108,App,63,75000,0,0,0,0
Test,1,1,1,0,0,0,151,App,24,75000,0,0,0,0
Control,1,1,1,0,0,0,97,App,26,75000,0,0,0,0
Test,1,1,1,1,0,0,7,App,27,25000,0,0,0,1
Control,1,1,0,0,0,0,165,App,50,25000,0,3,2,0
Control,1,1,0,0,0,0,167,Web,45,100000,0,0,0,0
Control,1,1,1,0,0,0,168,App,23,50000,0,0,0,0
Control,1,1,0,0,0,0,150,App,52,50000,0,0,0,0
Control,1,1,0,0,0,0,78,Web,36,25000,0,0,0,0
Test,1,1,1,1,0,0,48,App,56,50000,1,0,0,1
Control,1,1,1,0,0,0,120,Web,50,25000,0,0,0,0
Test,1,1,0,0,0,0,172,Web,63,100000,0,0,0,0
Control,1,1,1,0,0,0,30,Web,66,50000,0,0,0,0
Test,1,1,1,1,1,1,80,App,57,125000,1,0,0,0
Control,1,1,1,0,0,0,163,Web,66,100000,1,0,0,0
Test,1,1,1,1,0,0,170,App,50,75000,0,0,0,1
Control,1,1,1,0,0,0,158,App,38,75000,0,0,0,0
Test,1,1,0,0,0,0,143,Web,69,125000,0,0,0,0
Control,1,1,1,0,0,0,176,Web,25,75000,0,0,0,0
Test,1,1,1,0,0,0,23,Web,31,75000,0,0,0,0
Control,1,1,1,0,0,0,27,Web,65,25000,0,0,0,0
Test,1,0,0,0,1,0,162,App,43,50000,0,3,2,0
Control,0,0,0,0,0,0,29,App,21,50000,0,0,0,0
Test,1,1,1,1,0,1,58,App,18,25000,0,6,6,1
Test,1,1,1,0,1,0,109,Web,45,50000,0,0,0,0
Control,1,1,1,0,0,0,5,App,64,50000,0,0,0,0
Control,1,1,1,0,0,0,137,App,42,75000,0,0,0,0
Control,1,1,1,0,0,0,63,App,27,25000,0,0,0,0
Control,1,1,0,0,0,0,57,App,57,75000,0,0,0,0
Test,1,1,0,0,0,0,91,App,54,25000,0,0,0,0
Test,1,1,1,1,0,0,37,App,54,50000,1,0,0,1
Test,0,0,0,0,1,0,84,App,35,50000,0,0,0,0
